SKU	Product Name	Product Description	Bullet Points	Manufacturer	Brand Name	Price	Currency	In Stock	Image URL	Image URL1	Image URL2	
CHCHBJDSHS_177	Blair's Jalapeno Death Sauce Hot Sauce	Blair's Jalapeno Death Sauce Hot Sauce (5 FL.OZ. / 150 ml): A terrific milder sauce from Blair. Jalapeno Death Sauce with Tequila is delicious.....this sauce is mild enough to use on all your dishes from Fish tacos to great topping for a southwestern egg breakfast...Enjoy. Ingredients: Fresh Jalapeno Chiles, Vinegar, Tomatillos, Fresh Garlic, Key Lime Juice, Shallots, Olive Oil, Sea Salt, Cilantro, Cane Sugar, Onion, Tequila, Spices, and Xanthan Gum. Manufactured by Gardner Resources		Gardner Resources	Gardner Resources	10.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/7fe1e6a4a9aa32315f6db27c834b128e_large.jpeg?v=1427076787			
CHCHBMD_178	Blair's Mega Death	Blair's Mega Death Hot Sauce (5 FL.OZ. / 148 ml): WARNING - This product contains the hottest known ingredients on the planet Earth. Unreal Heat is Blended with Molasses. Blair's Mega Death Hot Sauce may fool the mouth in its deceiving heat. Of course as the sweat pours off your brow, and you run around the room like a baby, you know Mega Death was there. Just when you thought it couldnt get hotter, it did. Ingredients: Habaneros, Cayenne, Vinegar, Salt, Natural Flavor, Molasses, Guava Puree, Ginger, Chipotle Peppers, Onions, Ascorbic Acid (Vitamin C), Spices. Brand: Blair's Death Sauces Manufacturer: Gardner Resources		Gardner Resources	Blair's Death Sauces	14.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/bc3541fade05c57d754e8584977691be_large.jpeg?v=1427076840			
CHCHBPZWSTHBHS_179	Blair's Presents: Zakk Wylde's Shot to Hell Berserker Hot Sauce	Blair's Presents: Zakk Wylde's Shot to Hell Berserker Hot Sauce (5oz./150ml) Ingredients: Red Habanero Pods, Cayenne Chiles, Vinegar, Pure Pepper Resin, Soybean Oil, Jolokia Chile Pods, CLover Honey, Key Lime Juice, Birdseye Chile, Spices. Manufactured by Gardner Resources		Gardner Resources	Gardner Resources	14.50	CDN	N	//cdn.shopify.com/s/files/1/0188/0032/products/e4e5eff6acaddbea1e1fea373d330655_large.jpeg?v=1427244423			
CHCHBODSHS_180	Blair's Original Death Sauce - Hot Sauce	Blair's Original Death Sauce - Hot Sauce (5 FL.OZ. / 150 ml): Feel Alive. Blair's original hot sauce with Chipotle. You absolutely have to have this one in your kitchen. So many great uses: excellent on all shellfish, wings, and perfect for Bloody Marys. Blair's Original Death Sauce contains absolutely no preservatives or artificial ingrediendts. Ingredients: Red and Orange Habaneroes,Vinegar, Fresh Cayenne, Smashed Garlic, Chipotle, Lime Juice, Cilantro, Fresh Herbs, and Spices. Manufactured by Gardner Resources		Gardner Resources	Gardner Resources	10.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/7e81d1dbfe2d28de1567bf4b3535a5d4_large.jpeg?v=1427244307			
CHCHBPDHSWJ_181	Blair's Pure Death Hot Sauce with Jolokia	Blair's Pure Death Hot Sauce with Jolokia (5 FL.OZ. / 150ml): Feel Alive! Suggested uses: Wings, Clams, Oysters, Crawfish, Chili, Bloody Marys, Jumbalaya, or anything else you desire! Ingredients: Habanero Chili Pods, Naga Jolokia, Vinegar, Hawaiian Red Salt. Manufactured byGardner Resources		Gardner Resources	Gardner Resources	10.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/74ce75d56ee59bf35905164b6b111a4c_large.jpeg?v=1427244500			
CHCHBQHEHSGS4P_182	Blair's Q Heat Exotic Hot Sauce Gourmet Sampler 4 Pack	Blair's Mini Q Heat Hot Sauce - 4 Pack of 2 oz. bottles. Did you know our funky "Q" symbol is the scientific symbol for heat? Heat.......Hand Selected Chilies, Soulful Sauces..... Blair's Q Heat Chipotle Slam Sauce - You'll be glad it's packed in a flask, so you can slip it in your pocket to enjoy with every meal. Habañeros mingle with fresh garlic and herbs to make the tastiest hot sauce ever created. The Chipotle pepper is a smoked Jalapeño and gives this sauce its natural smokey flavor. Q - Quick Tip World's Best Wings: Shake bottle. Open bottle. Pour all the sauce (8.44oz bottle) over 5 pounds of chicken wings in a roasting pan. Bake covered at 325 degrees for at least 2 hours. Bake an additional hour uncovered. We like 'em well done.No Fat Ingredients: Habañero chillies, lime juice, carrots, white vinegar, Red Jalapeño chillies, Chipotle chillies, fresh garlic, salt, tomato paste, cilantro, Cayenne chillies, cane sugar, paprika, onion powder, spices, vitamin C. Blair's Q Heat Habañero Mango Sauce - The smooth tropical taste is like none other. This sauce is jam packed with fresh Orange Habañeros with their vibrant color and citrus-like heat. Pure mango puree is the secret to this slightly sweet heat. Q - Quick Tip Party Dip Mix: Equal parts sour cream and cream cheese. Add Heat Habañero Mango to taste. Serve with crudite and toasted pita points.Ingredients: Habañero chilies, mango pulp, corn syrup, honey, vinegar, cane sugar, carrots, Cayenne chilies, modified corn starch, tomato paste, lime juice, onion, vitamin C, spices, garlic powder. Blair's Q Heat Jalapeño Tequila Sauce - Taste the Southwest with this classic Jalapeño  tomatillo green sauce. You've never poured anything from a bottle that tastes as fresh as this sauce, full of garlic, with a touch of cilantro and a 'shot' of Tequila. Quick Tip: Tequila Jalapeño Shrimp: Skewer whole de-veined shrimp, onion pieces, sweet pepper chunks and grape tomatoes. Cover with Jalapeño Tequila Heat  marinate...				24.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/eaab67a91cd02b390c87bbc4eda86ba6_large.jpeg?v=1427244651			
CHCHBSDHS_183	Blair's Sudden Death Hot Sauce	Blair's Sudden Death Hot Sauce (5 FL.OZ. / 150 ml): Made with real Siberian Ginseng. Take Mounds of Fresh Red Habaneroes, Mash Um Up. Slice Up Some Firery Cayenne Chilies, Squeeze in The Lime Juice and WAIT...Dont Forget the Clover Honey and Ginseng and We Have Blairs Sudden Death. FEEL ALIVE Made with GREAT Karma. Blair's Sudden Death Hot Sauce from Blair Lazar's cauldron is KILLER. Ingredients: Red Habanero Pods, Cayenne Chiles, White Vinegar, Soybean Oil, Pure Pepper Resin, Clover Honey, Key Lime Juice, Siberian Ginsing, and Spices... Contains no preservatives or artificial ingredients Manufactured by Gardner Resources		Gardner Resources	Gardner Resources	15.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/65ac28ceb875b75a645dc6dde38605c0_large.jpeg?v=1427244979			
CHCHBSDLMCC_184	Blair's Salsa De La Muerte con Chipotle	Blair's Salsa De La Muerte con Chipotle (5FL. OZ. / 148ml): The Latin American export version of my Oroginal Death Sauce is jacked up with 50% more Habanero. Guaranteed to make you Feel Alive! Ingredients:Red and Orange Habaneroes,Vinegar, Fresh Cayenne, Smashed Garlic, Chipotle, Lime Juice, Cilantro, Fresh Herbs, and Spices. Manufactured byGardner Resources		Gardner Resources	Gardner Resources	10.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/a3d328b12db2b7de4cb7a8475b7ebfb8_large.jpeg?v=1427244755			
CHCHBUDS_185	Blair's Ultra Death Sauce	Blair's Ultra Death Sauce (5oz./150ml) Suggested uses: Be warned: this sauce contains ingredients 800 times hotter than a jalapeno chile. Use sparingly. Ultra Death should not be consumed without dilution. Ingredients: Red Habanero Pods, Naga Jolokia, Cayenne Chiles, White Vinegar, Natural Pepper Flavor (contains soybean oil), Tomato Puree, Pirri-Pirri Chiles, Lime Juice, Salt, Spices. Manufactured byGardner Resources		Gardner Resources	Gardner Resources	17.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/c7ff712288f3e1e9bf547b9e91b6d88f_large.jpeg?v=1427245286			
CHCHBSDHS_186	Blair's Sweet Death Hot Sauce	Blair's Sweet Death Hot Sauce (5 FL.OZ. / 150 ml): Hot Sauce is made with habanero. Blairs Sweet Death...Honey Mango Habanero Sauce. Delicious the Mildest Sauce I have ever made. Eat it by the spoonful. OH SO GOOD. Contains absolutely no preservatives or artificial ingredients. Ingredients: Vinegar, Corn Syrup, Honey, Mango, Passion Fruit, Sugar Cane, Habanero Pepper, Carrots, Modified Corn Starch, Tomato Paste, Onion, Lemon Juice, Salt, Cayenne Pepper, Ascorbic Acid, Allspice, Garlic, Cloves and Black Pepper. Brand: Blair's Death Sauces Manufacturer: Gardner Resources		Gardner Resources	Blair's Death Sauces	10.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/9f0fd9b7bb72479e0f88cdfc7cc1787c_large.jpeg?v=1427245072			
CHCHBDRBWC_187	Blair's Death Rain Buffalo Wing Chips	Blair's Death Rain Buffalo Wing Chips (2 oz./57g) Selected potatoes, corn oil and/or sunflower oil, vinegar powder (maltodextrin, modified corn starch, dried vinegar), natural chicken flavor (salt, chicken fat, partially hydrogenated soybean oil, nonfat dry milk, modified food starch, silicon dioxide, ethyl alcohol, onion powder, galic powder), spices, dextrose, sugar, sodium diacetate, maltodextrin, salt, hydrolyzed corn protein, autolyzed yeast extract, natural flavor (corn syrup solids, autolyzed yeast extract, natural flavors, sugar, onion, salt, carrots, butter, garlic, spice), paprika, natural flavors, garlic powder, malic acid, natural smoke flavor.				3.50	CDN	N	//cdn.shopify.com/s/files/1/0188/0032/products/d37ee684f1a7fa6955fcc4bf575c2bca_large.jpeg?v=1427245336			
CHCHBGDSWC_188	Blair's Golden Death Sauce with Chipotle	Blair's Golden Death Sauce with Chipotle (5oz./150ml) Ingredients: Scotch Bonnet Pepper, Fresh Onion, Cane Vinegar, Mustard Seeds, Habanero Powder, Salt, Tumeric, and Ascorbic Acid Manufactured byGardner Resources		Gardner Resources	Gardner Resources	10.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/41dedd49d8c67111113f338c4dc66ba1_large.jpeg?v=1427245482			
CHCHBOGM_189	Blaze of Glory Mustard	Blaze of Glory (180g) Habanero and Real Ale Wholegrain Mustard with a touch of Honey. Made with local 'Death or Glory' Ale from the Tring Brewery, this wholegrain mustard has heat from the Habanero pepper infused with the 7.2% ABV Ale to create the perfect accompaniment for your Sunday roast. Ingredients: Death of Glory Ale (water, malted barley, wheat, hops), mustard seeds, red wine vinegar, honey, habanero chilli, salt. Manufactured by Grim Reaper Foods		Grim Reaper Foods	Grim Reaper Foods	14.50	CDN	N	//cdn.shopify.com/s/files/1/0188/0032/products/79fe5956966e48bd114aa576bffe5a15_large.jpeg?v=1427245540			
CHCHBBBITRHS_190	Blind Betty's Blind in the Rind Hot Sauce	Blind Betty's Blind in the Rind Hot Sauce (5 FL. OZ. / 148 ml): A spicy blend of fresh flavors to enhance any dish. Betty's citrus concoction has a tangy orange and lemon flavor. The taste of sun-ripened fruit combined with red habanero peppers are guaranteed to bring the caribbean right into your favorite recipes. Blind Betty makes Blind in the Rind Hot Sauce 100 percent pure tropical sunshine in a bottle. Ingredients: Orange Juice, Water, Sugar, Vinegar, Oranges, Lemon Juice, Habanero Pepper, Red Bell Pepper, Salt, and Xanthan Gum. Manufactured byBlind Betty		Blind Betty	Blind Betty	8.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/36849ce1f893cd4c8fc2884a9c00d9f7_large.jpeg?v=1427245638			
CHCHBBOHS_191	Blind Betty's Original Hot Sauce	Blind Betty's Original Hot Sauce (5 FL.OZ. / 148 ml): Hot Caribbean Concotions. Blind Betty's Original Hot Sauce is a spicy blend fo fresh flavors to enhance any dish. Blind Betty's Original Recipe is a rich blend of Caribbean spices and flavors, this sauec is used in just about anything. Sauces, Soups, Stir Fry or Spice up a Marinade, it is a locals favorite where I come from. Ingredients: Pumpkin, Apple Juice, Tomato Juice, Carrot, Onion, Habanero Pepper, Soy Sauce, Worcestersauce, Lemon Juice, Garlic, Spices, Absorbic Acid, Salt, and Xanthan Gum. Manufactured byBlind Betty Winner of Fiery Food Challenge Golden Chile Award.		Blind Betty	Blind Betty	8.25	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/6ef1f8c78981023ea2083ed9b383aa8b_large.jpeg?v=1427245707			
CHCHBBPPHS_192	Blind Betty's Pineapple Pizzazz Hot Sauce	Blind Betty's Pineapple Pizzazz Hot Sauce (5 FL.OZ. / 148 ml): Straight from St. John in the U.S. Virgin Islands comes a sauce that had to go straight to our collection. Blind Betty's Pineapple Pizzazz Hot Sauce is a delightful, tropical combination of sweet pineapple and hot habenero pepper. Dazzle your palate as the sweet and the heat combine to give you that euphoric feeling. Use Blind Betty's Pineapple Pizzazz Hot Sauce on just about anything. Let your imagination guide you on this trip to paradise. Ingredients: Pineapple, Pineapple Juice, Onion, Habanero Pepper, Sugar, Lemon Juice, Soy Sauce, Garlic, Spices, Salt, Ascorbic Acid, Xanthan Gum. Manufactured byBlind Betty		Blind Betty	Blind Betty	8.25	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/33e36de4153ea7187885d095961cec13_large.jpeg?v=1427245764			
CHCHBGPS_193	Boomslang Ghost Pepper Sauce	Boomslang Ghost Pepper Sauce (5 oz/148 ml) See the snake? It's the Boomslang, one of Africa's most lethal. See the pepper? It's the ominous and infamous Ghost Pepper. Put the two together and you have Boomslang Hot Sauce, a unique blend of all natural ingredients from the makers of the world's hottest and most flavorful sauces. One taste and you'll see why this is a sauce to die for. Ingredients: vinegar, tomatoes, ghost pepper (Bhut Jolokia), garlic, bird's eye peppers, jalapeno peppers, onion, unsulphured molasses, herbs, spices, pepper extract, salt and xanthan gum. Manufactured by Ashley Food		Ashley Food	Ashley Food	10.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/4ec9f7c7bdfe688fa2cf83c4557bd49c_large.jpeg?v=1427247205			
CHCHBPTWISS_194	Bonney Pepper Traditional West Indies Style Sauce	Bonney Pepper TraditionalWest Indies Style Sauce( 5 oz/148 ml) Bonney Pepper Traditional West Indies Style Pepper Sauce is crafted with a mixture of ingredients brought about by centuries of trade and exploration. Considered a staple of Barbados, the Scotch Bonnet or Bonney Pepper provides a powerful companion to mustard and spices in making a savory yet tantalizing concoction. Mix with honey for a truly spicy and intriguing dipping sauce. It's mustard-base makes it the perfect compliment to barbecue sauces and marinades or use it straight up on sandwiches, burgers and sauces.Ingredients:Fresh Onion, Habanero Peppers, Food Starch, Mustard, Sugar, Salt, Vinegar, Flour, Tumeric and Spices. Manufactured by Figueroa Brothers		Figueroa Brothers	Figueroa Brothers	5.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/02135cbd306279cbc9718d73b179f182_large.jpeg?v=1431634458			
CHCHBTHHAHS_195	Born to Hula Habanero Ancho Hot Sauce	A multi-award winning "Pepper Blend" that adds awesome flavor and Medium heat to all your favorite dishes and recipes. Ingredients: Distilled White Vinegar, Red Bell Pepper, Ancho Chili, Habanero Pepper, Garlic, Salt, Onion Powder, Cumin, Lime Juice, Xanthan Gum. All Natural 2013 Golden Chile Winner Brand: Born To Hula Manufacturer: Born to Hula		Born to Hula	Born To Hula	10.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/46889d179690d7ff11c5f4c171825554_large.jpeg?v=1427247352			
CHCHBTHGOAHS_196	Born to Hula Ghost of Ancho Hot Sauce	Warning Hot! A multi-award winning "Pepper Blend" that adds a sweet smokey heat to all your favorite dishes and recipes. This is not for the weak! Ingredients: Distilled White Vinegar, Red Bell Pepper, Ancho Chili, Smoked Bhut Jolokia, Garlic, Salt, Onion Powder, Cumin, Lime Juice, Xanthan Gum. All Natural 2014 Golden Chile Winner Brand: Born to Hula Manufacturer: Born to Hula		Born to Hula	Born to Hula	12.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/a225217f335ed5fb0ed69ade5e6c7fb2_large.jpeg?v=1427247272			
CHCHBTHROS_197	Born to Hula Reaper of Sorrow	Thou shall be warned!!! Like a raging cauldron of molten fury, this sriracha style sauce is fueled by the demonic heat of the Carolina Reaper, the hottest pepper on Earth! The Reaper of Sorrow awaits... Ingredients: Red Jalapeno Peppers, Water, Red Wine Vinegar, Tomato Paste, Carolina Reaper Peppers, Lemon Concentrate, Garlic, Onion Powder, Salt. All Natural Brand: Born to Hula Manufacturer: Born to Hula		Born to Hula	Born to Hula	14.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/7dbb29ca0506c9aebd4c57c58ac6f2f6_large.jpeg?v=1437056986			
CHCHBTHSPHS_198	Born to Hula Smokin' Pineapple Hot Sauce	Smokin' Pineapple is an All-Purpose Sauce with a blast of fresh pineapple, followed by zesty, smokey undertones. This sauce can be used for: Grilling, Marinating, Dipping, Glazing or as a Finishing sauce that will add "tropical island flavors" to all your indoor and outdoor creations! Ingredients: Fresh Pineapple, Pineapple Juice, Distilled White Vinegar, Roasted Tomatoes, Chipotle Peppers, Roasted Garlic, Onion Powder, Salt, Xanthan Gum, Lime Juice. All Natural Winner 2014 Fiery Food Challenge Brand: Born to Hula Manufacturer: Born to Hula		Born to Hula	Born to Hula	10.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/6266f5e9e5334fb9b3e30b3f2890b79f_large.jpeg?v=1427247431			
CHCHBQBSBS_199	Bourbon Q Barrel Select BBQ Sauce	Ingredients: Tomato Sauce (Water, Tomato Paste, Salt), Sugar, Hot Sauce (Peppers, Vinegar, Salt), Vinegar, Spices, Fresh Garlic, Fresh Onion, Modified Corn Starch, Paprika, Kentucky Bourbon (0.45%), Worcestershire Sauce (Distilled Vinegar, Molasses, Corn Syrup, Water, Salt, Caramel Color, Garlic Powder, Sugar, Spices, Anchovies and Natural Flavorings), Thickener (Xanthan Gum), Corn Syrup, Lemon Juice, Lemon Oil, Habanero Pepper, Acid (Citric Acid). Brand: Bourbon Q BBQ Sauce Packaged for KY BourbonQ		Bourbon Q BBQ Sauce	Bourbon Q BBQ Sauce	9.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/330c34f9ce7b53b312fc0ff4aa7965cb_large.jpeg?v=1427247574			
